date,week,state,region,plan,ticket_brl,mau_active,new_subs,churn_new,churn_legacy,net_adds,revenue_brl
2023-09-04,36,BA,Nordeste,Familia,49.9,34546,187,19,182,-14,398116.72
2023-09-04,36,BA,Nordeste,HBO,34.9,21591,132,9,132,-9,174024.46
2023-09-04,36,BA,Nordeste,Telecine,29.9,17277,95,6,92,-3,119303.07
2023-09-04,36,BA,Nordeste,Premiere,24.9,12958,90,10,82,-2,74515.98
2023-09-04,36,CE,Nordeste,Familia,49.9,21583,131,15,133,-17,248727.88
2023-09-04,36,CE,Nordeste,HBO,34.9,13514,91,7,70,14,108923.46
2023-09-04,36,CE,Nordeste,Telecine,29.9,10793,65,4,68,-7,74529.03
2023-09-04,36,CE,Nordeste,Premiere,24.9,8092,50,7,51,-8,46533.67
2023-09-04,36,PE,Nordeste,Familia,49.9,23018,138,14,146,-22,265265.17
2023-09-04,36,PE,Nordeste,HBO,34.9,14393,81,5,83,-7,116008.24
2023-09-04,36,PE,Nordeste,Telecine,29.9,11509,65,4,72,-11,79473.23
2023-09-04,36,PE,Nordeste,Premiere,24.9,8645,63,8,50,5,49713.74
2023-09-04,36,MA,Nordeste,Familia,49.9,16303,86,8,95,-17,187879.84
2023-09-04,36,MA,Nordeste,HBO,34.9,10210,67,4,53,10,82293.07
2023-09-04,36,MA,Nordeste,Telecine,29.9,8152,42,2,48,-8,56292.1
2023-09-04,36,MA,Nordeste,Premiere,24.9,6123,42,5,34,3,35210.79
2023-09-04,36,PB,Nordeste,Familia,49.9,9593,56,6,57,-7,110552.12
2023-09-04,36,PB,Nordeste,HBO,34.9,5998,31,2,31,-2,48344.16
2023-09-04,36,PB,Nordeste,Telecine,29.9,4799,27,2,26,-1,33138.59
2023-09-04,36,PB,Nordeste,Premiere,24.9,3601,22,2,19,1,20707.83
2023-09-04,36,RN,Nordeste,Familia,49.9,8637,56,6,53,-3,99534.94
2023-09-04,36,RN,Nordeste,HBO,34.9,5403,33,2,28,3,43548.43
2023-09-04,36,RN,Nordeste,Telecine,29.9,4321,27,1,25,1,29837.85
2023-09-04,36,RN,Nordeste,Premiere,24.9,3238,19,2,19,-2,18620.37
2023-09-04,36,AL,Nordeste,Familia,49.9,7678,45,5,42,-2,88483.19
2023-09-04,36,AL,Nordeste,HBO,34.9,4799,30,2,29,-1,38680.16
2023-09-04,36,AL,Nordeste,Telecine,29.9,3843,24,1,20,3,26537.11
2023-09-04,36,AL,Nordeste,Premiere,24.9,2881,18,2,15,1,16567.41
2023-09-04,36,SE,Nordeste,Familia,49.9,5274,26,2,30,-6,60778.89
2023-09-04,36,SE,Nordeste,HBO,34.9,3302,20,1,17,2,26614.27
2023-09-04,36,SE,Nordeste,Telecine,29.9,2641,16,1,14,1,18236.93
2023-09-04,36,SE,Nordeste,Premiere,24.9,1980,13,1,12,0,11386.14
2023-09-04,36,PI,Nordeste,Familia,49.9,7674,44,5,45,-6,88437.09
2023-09-04,36,PI,Nordeste,HBO,34.9,4799,28,2,27,-1,38680.16
2023-09-04,36,PI,Nordeste,Telecine,29.9,3838,21,1,22,-2,26502.59
2023-09-04,36,PI,Nordeste,Premiere,24.9,2883,21,2,16,3,16578.91
2023-09-04,36,GO,Centro-Oeste,Familia,49.9,15816,74,8,90,-24,182267.53
2023-09-04,36,GO,Centro-Oeste,HBO,34.9,9889,54,4,61,-11,79705.8
2023-09-04,36,GO,Centro-Oeste,Telecine,29.9,7912,42,3,47,-8,54634.83
2023-09-04,36,GO,Centro-Oeste,Premiere,24.9,5942,37,4,31,2,34169.93
2023-09-04,36,MT,Centro-Oeste,Familia,49.9,8153,48,5,50,-7,93957.21
2023-09-04,36,MT,Centro-Oeste,HBO,34.9,5098,27,2,27,-2,41090.12
2023-09-04,36,MT,Centro-Oeste,Telecine,29.9,4075,21,1,25,-5,28139.15
2023-09-04,36,MT,Centro-Oeste,Premiere,24.9,3059,19,2,18,-1,17591.02
2023-09-04,36,MS,Centro-Oeste,Familia,49.9,6235,34,3,36,-5,71853.7
2023-09-04,36,MS,Centro-Oeste,HBO,34.9,3900,22,1,21,0,31434.18
2023-09-04,36,MS,Centro-Oeste,Telecine,29.9,3120,19,1,18,0,21544.57
2023-09-04,36,MS,Centro-Oeste,Premiere,24.9,2341,16,2,13,1,13462.1
2023-09-04,36,DF,Centro-Oeste,Familia,49.9,6716,35,3,36,-4,77396.86
2023-09-04,36,DF,Centro-Oeste,HBO,34.9,4194,21,1,26,-6,33803.83
2023-09-04,36,DF,Centro-Oeste,Telecine,29.9,3357,17,1,19,-3,23181.13
2023-09-04,36,DF,Centro-Oeste,Premiere,24.9,2521,16,2,13,1,14497.21
2023-09-04,36,AM,Norte,Familia,49.9,9600,62,6,56,0,110632.79
2023-09-04,36,AM,Norte,HBO,34.9,5998,35,2,35,-2,48344.16
2023-09-04,36,AM,Norte,Telecine,29.9,4793,23,1,29,-7,33097.16
2023-09-04,36,AM,Norte,Premiere,24.9,3601,22,2,19,1,20707.83
2023-09-04,36,PA,Norte,Familia,49.9,20138,111,11,122,-22,232075.33
2023-09-04,36,PA,Norte,HBO,34.9,12592,73,5,76,-8,101492.1
2023-09-04,36,PA,Norte,Telecine,29.9,10069,54,4,61,-11,69529.58
2023-09-04,36,PA,Norte,Premiere,24.9,7565,53,7,41,5,43503.12
2023-09-04,36,RO,Norte,Familia,49.9,3841,23,2,20,1,44264.64
2023-09-04,36,RO,Norte,HBO,34.9,2400,14,1,13,0,19344.11
2023-09-04,36,RO,Norte,Telecine,29.9,1921,12,0,11,1,13265.1
2023-09-04,36,RO,Norte,Premiere,24.9,1441,10,1,8,1,8286.58
2023-09-04,36,AC,Norte,Familia,49.9,1920,11,1,10,0,22126.56
2023-09-04,36,AC,Norte,HBO,34.9,1200,6,0,6,0,9672.06
2023-09-04,36,AC,Norte,Telecine,29.9,960,5,0,5,0,6629.1
2023-09-04,36,AC,Norte,Premiere,24.9,721,5,0,4,1,4146.17
2023-09-04,36,RR,Norte,Familia,49.9,1440,7,0,7,0,16594.92
2023-09-04,36,RR,Norte,HBO,34.9,900,5,0,5,0,7254.04
2023-09-04,36,RR,Norte,Telecine,29.9,721,4,0,3,1,4978.73
2023-09-04,36,RR,Norte,Premiere,24.9,541,3,0,2,1,3111.06
2023-09-04,36,AP,Norte,Familia,49.9,1919,11,1,11,-1,22115.03
2023-09-04,36,AP,Norte,HBO,34.9,1201,7,0,6,1,9680.12
2023-09-04,36,AP,Norte,Telecine,29.9,960,5,0,5,0,6629.1
2023-09-04,36,AP,Norte,Premiere,24.9,720,4,0,4,0,4140.42
2023-09-04,36,TO,Norte,Familia,49.9,3358,20,2,20,-2,38698.43
2023-09-04,36,TO,Norte,HBO,34.9,2098,10,0,12,-2,16909.98
2023-09-04,36,TO,Norte,Telecine,29.9,1679,8,0,9,-1,11594.02
2023-09-04,36,TO,Norte,Premiere,24.9,1261,8,0,7,1,7251.48
2023-09-11,37,SP,Sudeste,Familia,49.9,104573,544,51,560,-67,1205125.33
2023-09-11,37,SP,Sudeste,HBO,34.9,65368,404,31,405,-32,526869.1
2023-09-11,37,SP,Sudeste,Telecine,29.9,52320,310,19,291,0,361285.91
2023-09-11,37,SP,Sudeste,Premiere,24.9,39237,264,36,231,-3,225635.4
2023-09-11,37,RJ,Sudeste,Familia,49.9,39313,206,24,229,-47,453052.82
2023-09-11,37,RJ,Sudeste,HBO,34.9,24598,147,11,138,-2,198261.02
2023-09-11,37,RJ,Sudeste,Telecine,29.9,19670,114,8,116,-10,135827.48
2023-09-11,37,RJ,Sudeste,Premiere,24.9,14758,94,13,83,-2,84867.02
2023-09-11,37,MG,Sudeste,Familia,49.9,48883,254,25,306,-77,563339.88
2023-09-11,37,MG,Sudeste,HBO,34.9,30568,173,14,190,-31,246379.49
2023-09-11,37,MG,Sudeste,Telecine,29.9,24495,158,9,134,15,169145.61
2023-09-11,37,MG,Sudeste,Premiere,24.9,18360,132,15,116,1,105580.6
2023-09-11,37,ES,Sudeste,Familia,49.9,9117,53,5,51,-3,105066.58
2023-09-11,37,ES,Sudeste,HBO,34.9,5693,30,2,35,-7,45885.84
2023-09-11,37,ES,Sudeste,Telecine,29.9,4555,24,1,28,-5,31453.7
2023-09-11,37,ES,Sudeste,Premiere,24.9,3420,22,3,19,0,19666.97
2023-09-11,37,PR,Sul,Familia,49.9,26890,170,19,141,10,309887.07
2023-09-11,37,PR,Sul,HBO,34.9,16782,93,8,103,-18,135263.7
2023-09-11,37,PR,Sul,Telecine,29.9,13439,77,4,74,-1,92800.48
2023-09-11,37,PR,Sul,Premiere,24.9,10088,77,10,59,8,58011.82
2023-09-11,37,SC,Sul,Familia,49.9,17276,95,9,90,-4,199092.93
2023-09-11,37,SC,Sul,HBO,34.9,10798,64,4,62,-2,87032.38
2023-09-11,37,SC,Sul,Telecine,29.9,8626,38,2,50,-14,59565.22
2023-09-11,37,SC,Sul,Premiere,24.9,6481,40,5,34,1,37269.49
2023-09-11,37,RS,Sul,Familia,49.9,26863,150,15,152,-17,309575.91
2023-09-11,37,RS,Sul,HBO,34.9,16800,104,9,95,0,135408.78
2023-09-11,37,RS,Sul,Telecine,29.9,13430,68,4,74,-10,92738.34
2023-09-11,37,RS,Sul,Premiere,24.9,10084,67,9,54,4,57988.82
2023-09-11,37,BA,Nordeste,Familia,49.9,34562,215,23,190,2,398301.11
2023-09-11,37,BA,Nordeste,HBO,34.9,21592,123,9,122,-8,174032.52
2023-09-11,37,BA,Nordeste,Telecine,29.9,17265,92,7,100,-15,119220.21
2023-09-11,37,BA,Nordeste,Premiere,24.9,12951,78,11,76,-9,74475.73
2023-09-11,37,CE,Nordeste,Familia,49.9,21588,117,12,117,-12,248785.5
2023-09-11,37,CE,Nordeste,HBO,34.9,13497,79,6,76,-3,108786.44
2023-09-11,37,CE,Nordeste,Telecine,29.9,10792,61,4,65,-8,74522.12
2023-09-11,37,CE,Nordeste,Premiere,24.9,8094,49,7,48,-6,46545.17
2023-09-11,37,PE,Nordeste,Familia,49.9,23009,126,14,143,-31,265161.45
2023-09-11,37,PE,Nordeste,HBO,34.9,14389,78,7,82,-11,115976.0
2023-09-11,37,PE,Nordeste,Telecine,29.9,11512,64,4,68,-8,79493.95
2023-09-11,37,PE,Nordeste,Premiere,24.9,8632,51,7,52,-8,49638.98
2023-09-11,37,MA,Nordeste,Familia,49.9,16311,95,10,94,-9,187972.03
2023-09-11,37,MA,Nordeste,HBO,34.9,10186,52,4,62,-14,82099.63
2023-09-11,37,MA,Nordeste,Telecine,29.9,8152,42,3,47,-8,56292.1
2023-09-11,37,MA,Nordeste,Premiere,24.9,6115,37,5,37,-5,35164.78
2023-09-11,37,PB,Nordeste,Familia,49.9,9597,53,6,50,-3,110598.22
2023-09-11,37,PB,Nordeste,HBO,34.9,5994,33,2,37,-6,48311.92
2023-09-11,37,PB,Nordeste,Telecine,29.9,4798,28,2,28,-2,33131.69
2023-09-11,37,PB,Nordeste,Premiere,24.9,3600,25,3,22,0,20702.08
2023-09-11,37,RN,Nordeste,Familia,49.9,8631,50,5,54,-9,99465.8
2023-09-11,37,RN,Nordeste,HBO,34.9,5397,30,2,31,-3,43500.07
2023-09-11,37,RN,Nordeste,Telecine,29.9,4322,27,1,24,2,29844.76
2023-09-11,37,RN,Nordeste,Premiere,24.9,3238,20,2,20,-2,18620.37
2023-09-11,37,AL,Nordeste,Familia,49.9,7678,45,4,43,-2,88483.19
2023-09-11,37,AL,Nordeste,HBO,34.9,4798,29,2,29,-2,38672.1
2023-09-11,37,AL,Nordeste,Telecine,29.9,3833,17,1,23,-7,26468.06
2023-09-11,37,AL,Nordeste,Premiere,24.9,2877,16,2,17,-3,16544.41
2023-09-11,37,SE,Nordeste,Familia,49.9,5281,31,3,27,1,60859.56
2023-09-11,37,SE,Nordeste,HBO,34.9,3298,18,1,19,-2,26582.03
2023-09-11,37,SE,Nordeste,Telecine,29.9,2638,14,0,16,-2,18216.21
2023-09-11,37,SE,Nordeste,Premiere,24.9,1981,12,1,10,1,11391.89
2023-09-11,37,PI,Nordeste,Familia,49.9,7676,40,4,40,-4,88460.14
2023-09-11,37,PI,Nordeste,HBO,34.9,4802,30,2,26,2,38704.34
2023-09-11,37,PI,Nordeste,Telecine,29.9,3837,21,1,23,-3,26495.68
2023-09-11,37,PI,Nordeste,Premiere,24.9,2881,18,2,15,1,16567.41
2023-09-11,37,GO,Centro-Oeste,Familia,49.9,15829,94,10,95,-11,182417.34
2023-09-11,37,GO,Centro-Oeste,HBO,34.9,9884,50,4,62,-16,79665.5
2023-09-11,37,GO,Centro-Oeste,Telecine,29.9,7920,47,3,44,0,54690.07
2023-09-11,37,GO,Centro-Oeste,Premiere,24.9,5941,40,5,34,1,34164.18
2023-09-11,37,MT,Centro-Oeste,Familia,49.9,8148,43,4,51,-12,93899.58
2023-09-11,37,MT,Centro-Oeste,HBO,34.9,5102,30,2,26,2,41122.36
2023-09-11,37,MT,Centro-Oeste,Telecine,29.9,4080,22,1,21,0,28173.67
2023-09-11,37,MT,Centro-Oeste,Premiere,24.9,3062,20,2,16,2,17608.27
2023-09-11,37,MS,Centro-Oeste,Familia,49.9,6235,38,4,39,-5,71853.7
2023-09-11,37,MS,Centro-Oeste,HBO,34.9,3902,23,1,20,2,31450.3
2023-09-11,37,MS,Centro-Oeste,Telecine,29.9,3121,18,1,16,1,21551.48
2023-09-11,37,MS,Centro-Oeste,Premiere,24.9,2340,15,1,14,0,13456.35
2023-09-11,37,DF,Centro-Oeste,Familia,49.9,6713,40,5,42,-7,77362.29
2023-09-11,37,DF,Centro-Oeste,HBO,34.9,4198,23,1,24,-2,33836.07
2023-09-11,37,DF,Centro-Oeste,Telecine,29.9,3359,18,1,18,-1,23194.94
2023-09-11,37,DF,Centro-Oeste,Premiere,24.9,2520,16,2,14,0,14491.45
2023-09-11,37,AM,Norte,Familia,49.9,9590,56,6,60,-10,110517.55
2023-09-11,37,AM,Norte,HBO,34.9,5999,37,3,35,-1,48352.22
2023-09-11,37,AM,Norte,Telecine,29.9,4802,27,1,24,2,33159.31
2023-09-11,37,AM,Norte,Premiere,24.9,3600,22,2,20,0,20702.08
2023-09-11,37,PA,Norte,Familia,49.9,20150,108,11,107,-10,232213.63
2023-09-11,37,PA,Norte,HBO,34.9,12596,72,5,71,-4,101524.34
2023-09-11,37,PA,Norte,Telecine,29.9,10070,56,4,62,-10,69536.49
2023-09-11,37,PA,Norte,Premiere,24.9,7562,56,8,46,2,43485.87
2023-09-11,37,RO,Norte,Familia,49.9,3836,20,2,22,-4,44207.02
2023-09-11,37,RO,Norte,HBO,34.9,2399,13,1,13,-1,19336.05
2023-09-11,37,RO,Norte,Telecine,29.9,1919,9,0,10,-1,13251.29
2023-09-11,37,RO,Norte,Premiere,24.9,1441,9,1,7,1,8286.58
2023-09-11,37,AC,Norte,Familia,49.9,1919,10,1,10,-1,22115.03
2023-09-11,37,AC,Norte,HBO,34.9,1199,6,0,7,-1,9664.0
2023-09-11,37,AC,Norte,Telecine,29.9,960,5,0,5,0,6629.1
2023-09-11,37,AC,Norte,Premiere,24.9,721,5,0,4,1,4146.17
2023-09-11,37,RR,Norte,Familia,49.9,1441,9,0,8,1,16606.44
2023-09-11,37,RR,Norte,HBO,34.9,900,5,0,5,0,7254.04
2023-09-11,37,RR,Norte,Telecine,29.9,719,3,0,4,-1,4964.92
2023-09-11,37,RR,Norte,Premiere,24.9,540,3,0,3,0,3105.31
2023-09-11,37,AP,Norte,Familia,49.9,1920,10,1,9,0,22126.56
2023-09-11,37,AP,Norte,HBO,34.9,1200,6,0,6,0,9672.06
2023-09-11,37,AP,Norte,Telecine,29.9,960,5,0,5,0,6629.1
2023-09-11,37,AP,Norte,Premiere,24.9,721,4,0,3,1,4146.17
2023-09-11,37,TO,Norte,Familia,49.9,3355,16,1,20,-5,38663.86
2023-09-11,37,TO,Norte,HBO,34.9,2099,12,0,13,-1,16918.04
2023-09-11,37,TO,Norte,Telecine,29.9,1681,10,0,9,1,11607.83
2023-09-11,37,TO,Norte,Premiere,24.9,1261,8,0,7,1,7251.48
2023-09-18,38,SP,Sudeste,Familia,49.9,104586,619,64,609,-54,1205275.15
2023-09-18,38,SP,Sudeste,HBO,34.9,65448,443,40,355,48,527513.9
2023-09-18,38,SP,Sudeste,Telecine,29.9,52282,284,17,305,-38,361023.51
2023-09-18,38,SP,Sudeste,Premiere,24.9,39259,254,31,204,19,225761.92
2023-09-18,38,RJ,Sudeste,Familia,49.9,39345,224,26,213,-15,453421.59
2023-09-18,38,RJ,Sudeste,HBO,34.9,24580,123,10,133,-20,198115.94
2023-09-18,38,RJ,Sudeste,Telecine,29.9,19646,97,7,124,-34,135661.76
2023-09-18,38,RJ,Sudeste,Premiere,24.9,14775,107,16,76,15,84964.78
2023-09-18,38,MG,Sudeste,Familia,49.9,48897,256,24,295,-63,563501.22
2023-09-18,38,MG,Sudeste,HBO,34.9,30572,168,15,180,-27,246411.73
2023-09-18,38,MG,Sudeste,Telecine,29.9,24490,147,9,128,10,169111.09
2023-09-18,38,MG,Sudeste,Premiere,24.9,18367,124,14,102,8,105620.85
2023-09-18,38,ES,Sudeste,Familia,49.9,9116,50,6,48,-4,105055.06
2023-09-18,38,ES,Sudeste,HBO,34.9,5696,31,2,33,-4,45910.02
2023-09-18,38,ES,Sudeste,Telecine,29.9,4559,23,1,23,-1,31481.32
2023-09-18,38,ES,Sudeste,Premiere,24.9,3422,22,2,18,2,19678.48
2023-09-18,38,PR,Sul,Familia,49.9,26880,172,19,153,0,309771.82
2023-09-18,38,PR,Sul,HBO,34.9,16788,98,7,103,-12,135312.06
2023-09-18,38,PR,Sul,Telecine,29.9,13438,79,5,76,-2,92793.58
2023-09-18,38,PR,Sul,Premiere,24.9,10076,60,7,57,-4,57942.82
2023-09-18,38,SC,Sul,Familia,49.9,17260,96,10,106,-20,198908.55
2023-09-18,38,SC,Sul,HBO,34.9,10789,60,4,67,-11,86959.84
2023-09-18,38,SC,Sul,Telecine,29.9,8634,46,2,50,-6,59620.46
2023-09-18,38,SC,Sul,Premiere,24.9,6478,44,6,40,-2,37252.24
2023-09-18,38,RS,Sul,Familia,49.9,26870,150,15,145,-10,309656.58
2023-09-18,38,RS,Sul,HBO,34.9,16792,95,6,97,-8,135344.3
2023-09-18,38,RS,Sul,Telecine,29.9,13434,83,5,84,-6,92765.96
2023-09-18,38,RS,Sul,Premiere,24.9,10074,65,9,62,-6,57931.32
2023-09-18,38,BA,Nordeste,Familia,49.9,34545,193,22,186,-15,398105.2
2023-09-18,38,BA,Nordeste,HBO,34.9,21577,120,8,135,-23,173911.62
2023-09-18,38,BA,Nordeste,Telecine,29.9,17267,96,6,103,-13,119234.02
2023-09-18,38,BA,Nordeste,Premiere,24.9,12956,80,12,72,-4,74504.48
2023-09-18,38,CE,Nordeste,Familia,49.9,21576,124,14,134,-24,248647.21
2023-09-18,38,CE,Nordeste,HBO,34.9,13497,75,5,73,-3,108786.44
2023-09-18,38,CE,Nordeste,Telecine,29.9,10805,68,4,59,5,74611.89
2023-09-18,38,CE,Nordeste,Premiere,24.9,8098,49,5,46,-2,46568.18
2023-09-18,38,PE,Nordeste,Familia,49.9,23023,134,13,138,-17,265322.79
2023-09-18,38,PE,Nordeste,HBO,34.9,14384,81,7,90,-16,115935.7
2023-09-18,38,PE,Nordeste,Telecine,29.9,11510,62,3,69,-10,79480.14
2023-09-18,38,PE,Nordeste,Premiere,24.9,8635,54,8,51,-5,49656.24
2023-09-18,38,MA,Nordeste,Familia,49.9,16301,83,9,93,-19,187856.79
2023-09-18,38,MA,Nordeste,HBO,34.9,10192,54,4,58,-8,82147.99
2023-09-18,38,MA,Nordeste,Telecine,29.9,8154,40,2,44,-6,56305.91
2023-09-18,38,MA,Nordeste,Premiere,24.9,6118,36,4,34,-2,35182.03
2023-09-18,38,PB,Nordeste,Familia,49.9,9588,50,5,57,-12,110494.5
2023-09-18,38,PB,Nordeste,HBO,34.9,5997,36,2,37,-3,48336.1
2023-09-18,38,PB,Nordeste,Telecine,29.9,4796,25,1,28,-4,33117.88
2023-09-18,38,PB,Nordeste,Premiere,24.9,3598,21,3,20,-2,20690.58
2023-09-18,38,RN,Nordeste,Familia,49.9,8637,55,5,53,-3,99534.94
2023-09-18,38,RN,Nordeste,HBO,34.9,5401,31,2,28,1,43532.31
2023-09-18,38,RN,Nordeste,Telecine,29.9,4313,21,1,27,-7,29782.61
2023-09-18,38,RN,Nordeste,Premiere,24.9,3240,21,3,18,0,18631.87
2023-09-18,38,AL,Nordeste,Familia,49.9,7675,39,4,40,-5,88448.61
2023-09-18,38,AL,Nordeste,HBO,34.9,4799,25,2,24,-1,38680.16
2023-09-18,38,AL,Nordeste,Telecine,29.9,3835,19,1,23,-5,26481.87
2023-09-18,38,AL,Nordeste,Premiere,24.9,2880,17,2,15,0,16561.66
2023-09-18,38,SE,Nordeste,Familia,49.9,5271,25,2,32,-9,60744.32
2023-09-18,38,SE,Nordeste,HBO,34.9,3298,18,1,19,-2,26582.03
2023-09-18,38,SE,Nordeste,Telecine,29.9,2639,15,1,15,-1,18223.12
2023-09-18,38,SE,Nordeste,Premiere,24.9,1980,12,1,11,0,11386.14
2023-09-18,38,PI,Nordeste,Familia,49.9,7680,44,4,40,0,88506.24
2023-09-18,38,PI,Nordeste,HBO,34.9,4796,24,1,27,-4,38655.98
2023-09-18,38,PI,Nordeste,Telecine,29.9,3839,21,1,21,-1,26509.49
2023-09-18,38,PI,Nordeste,Premiere,24.9,2881,19,2,16,1,16567.41
2023-09-18,38,GO,Centro-Oeste,Familia,49.9,15829,85,9,87,-11,182417.34
2023-09-18,38,GO,Centro-Oeste,HBO,34.9,9890,56,4,62,-10,79713.86
2023-09-18,38,GO,Centro-Oeste,Telecine,29.9,7911,42,2,49,-9,54627.92
2023-09-18,38,GO,Centro-Oeste,Premiere,24.9,5936,35,4,35,-4,34135.43
2023-09-18,38,MT,Centro-Oeste,Familia,49.9,8155,44,4,45,-5,93980.25
2023-09-18,38,MT,Centro-Oeste,HBO,34.9,5102,30,2,26,2,41122.36
2023-09-18,38,MT,Centro-Oeste,Telecine,29.9,4080,24,1,23,0,28173.67
2023-09-18,38,MT,Centro-Oeste,Premiere,24.9,3060,18,2,16,0,17596.77
2023-09-18,38,MS,Centro-Oeste,Familia,49.9,6237,35,4,34,-3,71876.74
2023-09-18,38,MS,Centro-Oeste,HBO,34.9,3892,16,1,23,-8,31369.7
2023-09-18,38,MS,Centro-Oeste,Telecine,29.9,3118,16,1,17,-2,21530.76
2023-09-18,38,MS,Centro-Oeste,Premiere,24.9,2340,15,2,13,0,13456.35
2023-09-18,38,DF,Centro-Oeste,Familia,49.9,6716,40,3,41,-4,77396.86
2023-09-18,38,DF,Centro-Oeste,HBO,34.9,4195,20,1,24,-5,33811.89
2023-09-18,38,DF,Centro-Oeste,Telecine,29.9,3358,18,1,19,-2,23188.04
2023-09-18,38,DF,Centro-Oeste,Premiere,24.9,2520,16,2,14,0,14491.45
2023-09-18,38,AM,Norte,Familia,49.9,9603,59,5,51,3,110667.37
2023-09-18,38,AM,Norte,HBO,34.9,5999,35,2,34,-1,48352.22
2023-09-18,38,AM,Norte,Telecine,29.9,4796,22,1,25,-4,33117.88
2023-09-18,38,AM,Norte,Premiere,24.9,3600,22,3,19,0,20702.08
2023-09-18,38,PA,Norte,Familia,49.9,20135,111,11,125,-25,232040.76
2023-09-18,38,PA,Norte,HBO,34.9,12595,67,4,68,-5,101516.28
2023-09-18,38,PA,Norte,Telecine,29.9,10076,51,3,52,-4,69577.92
2023-09-18,38,PA,Norte,Premiere,24.9,7564,58,9,45,4,43497.37
2023-09-18,38,RO,Norte,Familia,49.9,3837,20,2,21,-3,44218.55
2023-09-18,38,RO,Norte,HBO,34.9,2396,10,0,14,-4,19311.87
2023-09-18,38,RO,Norte,Telecine,29.9,1921,11,0,10,1,13265.1
2023-09-18,38,RO,Norte,Premiere,24.9,1441,9,1,7,1,8286.58
2023-09-18,38,AC,Norte,Familia,49.9,1918,10,0,12,-2,22103.51
2023-09-18,38,AC,Norte,HBO,34.9,1200,7,0,7,0,9672.06
2023-09-18,38,AC,Norte,Telecine,29.9,960,5,0,5,0,6629.1
2023-09-18,38,AC,Norte,Premiere,24.9,720,4,0,4,0,4140.42
2023-09-18,38,RR,Norte,Familia,49.9,1438,7,0,9,-2,16571.87
2023-09-18,38,RR,Norte,HBO,34.9,899,4,0,5,-1,7245.98
2023-09-18,38,RR,Norte,Telecine,29.9,720,4,0,4,0,4971.82
2023-09-18,38,RR,Norte,Premiere,24.9,540,3,0,3,0,3105.31
2023-09-18,38,AP,Norte,Familia,49.9,1919,11,1,11,-1,22115.03
2023-09-18,38,AP,Norte,HBO,34.9,1199,6,0,7,-1,9664.0
2023-09-18,38,AP,Norte,Telecine,29.9,960,5,0,5,0,6629.1
2023-09-18,38,AP,Norte,Premiere,24.9,720,4,0,4,0,4140.42
2023-09-18,38,TO,Norte,Familia,49.9,3362,20,1,17,2,38744.53
2023-09-18,38,TO,Norte,HBO,34.9,2099,11,1,11,-1,16918.04
2023-09-18,38,TO,Norte,Telecine,29.9,1681,10,0,9,1,11607.83
2023-09-18,38,TO,Norte,Premiere,24.9,1260,7,0,7,0,7245.73
2023-09-25,39,SP,Sudeste,Familia,49.9,104500,526,51,615,-140,1204284.06
2023-09-25,39,SP,Sudeste,HBO,34.9,65383,351,27,341,-17,526990.0
2023-09-25,39,SP,Sudeste,Telecine,29.9,52262,271,16,313,-58,360885.4
2023-09-25,39,SP,Sudeste,Premiere,24.9,39273,278,41,204,33,225842.42
2023-09-25,39,RJ,Sudeste,Familia,49.9,39348,221,25,208,-12,453456.17
2023-09-25,39,RJ,Sudeste,HBO,34.9,24611,163,12,140,11,198365.8
2023-09-25,39,RJ,Sudeste,Telecine,29.9,19681,115,8,106,1,135903.44
2023-09-25,39,RJ,Sudeste,Premiere,24.9,14758,94,13,83,-2,84867.02
2023-09-25,39,MG,Sudeste,Familia,49.9,48914,243,30,259,-46,563697.14
2023-09-25,39,MG,Sudeste,HBO,34.9,30598,195,14,182,-1,246621.29
2023-09-25,39,MG,Sudeste,Telecine,29.9,24474,130,8,128,-6,169000.6
2023-09-25,39,MG,Sudeste,Premiere,24.9,18368,133,17,107,9,105626.61
2023-09-25,39,ES,Sudeste,Familia,49.9,9111,53,5,57,-9,104997.44
2023-09-25,39,ES,Sudeste,HBO,34.9,5699,34,2,33,-1,45934.2
2023-09-25,39,ES,Sudeste,Telecine,29.9,4559,28,1,28,-1,31481.32
2023-09-25,39,ES,Sudeste,Premiere,24.9,3421,21,2,18,1,19672.73
2023-09-25,39,PR,Sul,Familia,49.9,26843,142,13,166,-37,309345.43
2023-09-25,39,PR,Sul,HBO,34.9,16803,104,9,92,3,135432.96
2023-09-25,39,PR,Sul,Telecine,29.9,13442,78,5,71,2,92821.2
2023-09-25,39,PR,Sul,Premiere,24.9,10082,65,8,55,2,57977.32
2023-09-25,39,SC,Sul,Familia,49.9,17280,105,11,94,0,199139.03
2023-09-25,39,SC,Sul,HBO,34.9,10803,67,5,59,3,87072.68
2023-09-25,39,SC,Sul,Telecine,29.9,8631,47,3,53,-9,59599.75
2023-09-25,39,SC,Sul,Premiere,24.9,6481,44,6,37,1,37269.49
2023-09-25,39,RS,Sul,Familia,49.9,26861,140,17,142,-19,309552.86
2023-09-25,39,RS,Sul,HBO,34.9,16801,100,8,91,1,135416.84
2023-09-25,39,RS,Sul,Telecine,29.9,13424,64,4,76,-16,92696.91
2023-09-25,39,RS,Sul,Premiere,24.9,10083,69,8,58,3,57983.07
2023-09-25,39,BA,Nordeste,Familia,49.9,34536,186,17,193,-24,398001.48
